rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","for the driver, trail ridge road is terrifying. there are no guard rails. a ranger told me they used to have them but they took them out because there were too many accidents. after they took the guard rails out there were none. this is...",a scary drive!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Take the time to enjoy all that RMNP has to offer on the Trail Ridge Road. We saw lots of Elk, and 3 Moose along with other animals. Pack a lunch and stop along the way. Numerous hikes along the way lovely vistas.",fantastic drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We have driven Trail Ridge many times from Estes to Grand Lake. Stunning views, Elk, Moose and Big Horn sheep. Well worth the scary drive!",Stunning
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Fantastic scenic drive. A white knuckle drive for sure, but it's worth it. Just enjoy a beer or wine afterwards! The crowds were overwhelming however. National Park attendance has grown 40% the last three yrs according to a Ranger. Go early, or wait until afternoon...",The best thing about Estes Park Colorado
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a beautiful drive with ample of scenery and places to stop to take pictures or just admire the beauty of the park. You see animals all the time. It gets cold at the top of the trail and you can see snow for...,Beautiful drive with lots of scenary
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This drive is full of views and more views. Enjoy the mountain vista sights, lakes, waterfalls and elk from your car. Use the pulloffs to get great camera shots. Bring warm clothing as the temps at almost 12,000 feet get chilly even in July and...",Simply stunning.....
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",My son and I stayed in Winter Park for a few days and decided to go to Rocky Mountain National Park. This definitely is worth a visit. Stop along the way and see the views. You'll run into elk and other wildlife so be prepared...,It's a beautiful drive and gives you a complete perspective of the park
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We have enjoyed this trip several times and never get tired of it. We saw moose and elk and deer along with chipmunks. The views are absolutely incredible. A must see.,Outstanding scenery 
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This trip was an incredible experience. Stop as much or little as you like. Parking areas and spaces number many...breathtaking views number many along the way. A number of areas where restroom facilities are available. Mostly two lane highway and speed limit is 35....take your...,Breathtaking sights
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This was probably my favorite activity of our week in Estes Park. Lots of places to stop and take pictures or just look around & read signs detailing the history and geography of various areas. Take your time, stop at the Alpine Vistor Center, and...",Spectacular & Terrifying!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A lovely place that has extreme natural beauty.
Don't miss this park, it is truly gorgeous and should be on everyone's bucket list.",Great experience!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The road was a great way to experience Rocky Mountain National Park. We easily entered from the south and stopped at the visitor's center. There was a book that pinpointed and described various stops along the way--if you have the funds, I would recommend it!...",An Opportunity of a Lifetime
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We reserved two full days of our vacation in Colorado to spend in the Rocky Mountain National Park. I wish we had three! The trail is awesome and worth 1000 pictures. Wildlife is everywhere. You just have to make sure to look closely. We will...,Rocky mountains
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was an incredible drive with incredible views. We saw more animals than ever before especially elk & moose. The weather was perfect & cool. The drive @ the top can seem a little hairy as your in such high altitude. Well worth it &...,"Incredible Drive & Views, Can get Crowded"
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",They tell you to stay far from the wildlife but we didn't think we would see any. My wife and I parked and went for a short walk up one of the hills. We headed toward some snow (In July!) but we should have been...,Stay clear of Wildlife!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove this from west to east, and it was fabulous! But get someone else to drive if you don't like curvy roads in a high altitude with no guardrails. The scenery is just gorgeous. There were a good many cars going both ways, but...",Beautiful Vistas!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I was nervous about doing this drive because I remembered the steep drop offs from my visit many years ago. I am so glad we did it! Thankfully my husband was comfortable driving so i didn't have to attempt driving it myself. We saw some...,Drive Trail Ridge Road!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We loved this drive better than Yellowstone. You get up to 13,000 feet. Well above the tree line. Lots of scenic stops. Pack a picnic and eat lunch by a mountain stream. If your scared of heights some of the roads are a bit scary...",Breathtaking drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Amazing trip from end to end. Altitude is a little sketchy but wonderful to see the various terrain. We did this road in 2013. Really enjoyed crossing over the continental divide! Bring a jacket if get out at the top! Have a map/book to read...,Beautiful if a bit scary while driving
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Well maintained road and only a few places where the dropoff is scary. Definitely have to drive this while in RMNP. Lots of wildlife. Go very early before the crowds start. Be there by 7:00 a.m.,Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail ridge road was gorgeous. We saw snow and mule deer. If you are scared of heights, do not drive it or go. I loved it! Great lookouts and spots to park and stop. Roads were nice. Bear lake was full which was unfortunate, I...",Beautiful and a must do!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Had reservations about driving this road due to some reviews I've read about not having guard rails along the road. Glad to say, we felt entirely safe during the drive. The road is wide and traffic was moving within the posted speed limits. Plenty of...",Thrilling trip
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",...best describes a visit to Rocky Mountain National Park and the Trail Ridge road. The National Park has three entrances; two from the East and one from the West. We entered through the Falls River entrance and within a few miles we cam upon 3...,America the Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This drive is great for anyone unable to hike and just want to see the park just from the road and overlooks which appear quite often.,This drive is great for anyone unable to hike and just want to see the park just from the road. There and
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We visited during the summer of course, and the scenery is wonderful. We hiked the short alpine trail at 12,000 feet and saw a huge herd of elk right along the side of the road. Unfortunately, it felt like being in city traffic. We had...","Great views, heavy traffic"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I visited RMNP the first weekend in June and traveled this road west to east the day we entered the park. I was pulling an 18' trailer and it was uphill most of the way. A slow but incredible drive with lots of traffic. The...,Don't miss this road!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you want a true feel of Colorado nature and beauty this is a must to do. The drive up to 12,000 feet is gets more beautiful at every switch back turn. When you get to the top temperature can drop from 10-20 degrees from...",Jaw Dropping Adventure and Beauty
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a drive. I have seen nothing like this so far in my life. Topping out at just over 12,000 ft this is the highest I have been so far.
The views are endless, wildlife is everywhere. We stopped at what felt like every turn...",Waited a long time for this
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Traveling this road across the Continental Divide is truly a wonderful and grand experience for everyone. You travel through at least 3 ecosystems. The views are breathtaking and there are many pullover spots. We observed Elk herds up in the alpine region. Plan to take...,God's Grandeur
